[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 99999 OFFSET 0||cspanid=||spanid=a3f01b8c380704bb||level=sql||current_time=2022-10-26 00:18:44||proc_time=0.005914s||affected_row=4||traceid=c0a817e863580c64ffad4094104dc7b0||source=/root/real/gateway/common/gorm/scope.go:1034
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '431')||traceid=c0a817e863580c648919409429d9f1b0||cspanid=||level=sql||current_time=2022-10-26 00:18:44||proc_time=0.003077s||source=/root/real/gateway/common/gorm/scope.go:1034||affected_row=1||spanid=a3f01b8c43ea3b93
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||level=sql||current_time=2022-10-26 00:18:44||cspanid=||spanid=a3f01b8c2e4fa459||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.008586s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '430')||affected_row=0||traceid=c0a817e863580c6411714094f1017fb0
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '430')||traceid=c0a817e863580c64ac0740947a71f5b0||cspanid=||level=sql||current_time=2022-10-26 00:18:44||proc_time=0.007967s||affected_row=1||spanid=a3f01b8c0c796497
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.002681s||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '430')||current_time=2022-10-26 00:18:44||affected_row=0||traceid=c0a817e863580c647fca409473fac8b0||cspanid=||spanid=a3f01b8c572d92fa
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||cspanid=||spanid=a3f01b8c5ef4e81e||level=sql||current_time=2022-10-26 00:18:44||proc_time=0.002323s||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '430')||affected_row=1||traceid=c0a817e863580c648e4e4094678303b0
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||level=sql||current_time=2022-10-26 00:18:44||cspanid=||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.002997s||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '430')||affected_row=1||traceid=c0a817e863580c648fb640946a156ab0||spanid=a3f01b8c36d467a4
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||spanid=a3f01b8c760b0d22||level=sql||proc_time=0.001535s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '429')||affected_row=0||traceid=c0a817e863580c64cd4c40944d8e9fb0||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 00:18:44||cspanid=
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||current_time=2022-10-26 00:18:44||proc_time=0.002018s||cspanid=||spanid=a3f01b8c7a3ba6f6||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '429')||affected_row=1||traceid=c0a817e863580c6404bd4094a780eab0
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||level=sql||current_time=2022-10-26 00:18:44||affected_row=1||traceid=c0a817e863580c64abe74094ff01c9b0||cspanid=||spanid=a3f01b8c4829ee07||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001250s||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '429')
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '429')||affected_row=0||proc_time=0.001143s||traceid=c0a817e863580c643fea4094bed31fb0||cspanid=||spanid=a3f01b8c33afd379||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 00:18:44
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 00:18:44||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '429')||affected_row=1||cspanid=||spanid=a3f01b8c293a0c2b||level=sql||proc_time=0.001274s||traceid=c0a817e863580c64f1f74094bb5389b0
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||cspanid=||spanid=a3f01b8c55b4a4b2||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `tenant`  WHERE (is_delete='0') ORDER BY id desc LIMIT 99999 OFFSET 0||traceid=c0a817e863580c6458bd4094f25603b0||level=sql||current_time=2022-10-26 00:18:44||proc_time=0.002518s||affected_row=2
[INFO][2022-10-26T00:18:44.019][log.go:58] _com_mysql_success||sql=SELECT count(*) FROM `tenant`  WHERE (is_delete='0')||affected_row=0||traceid=c0a817e863580c6458bd4094f25603b0||cspanid=||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||spanid=a3f01b8c55b4a4b2||current_time=2022-10-26 00:18:44||proc_time=0.001386s
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 99999 OFFSET 0||traceid=c0a817e863589f32e5b29fa4104dc7b0||spanid=a3f088da380704bb||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.021656s||affected_row=4||cspanid=||level=sql||current_time=2022-10-26 10:45:06
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||sql=SELECT count(*) FROM `service_info`  WHERE (is_delete=0) LIMIT 99999 OFFSET 0||traceid=c0a817e863589f32e5b29fa4104dc7b0||cspanid=||affected_row=0||spanid=a3f088da380704bb||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.001890s
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||traceid=c0a817e863589f32d7fe9fa4697f48b0||cspanid=||spanid=a3f088da268447a4||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.004202s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '432')||affected_row=0||level=sql||current_time=2022-10-26 10:45:06
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||affected_row=1||traceid=c0a817e863589f3242949fa46cffa2b0||spanid=a3f088da30b95ff1||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.004203s||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '432')||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a817e863589f323ad19fa43a768bb0||cspanid=||spanid=a3f088da25845c95||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '432')||current_time=2022-10-26 10:45:06||proc_time=0.004417s
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '432')||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.005612s||affected_row=1||traceid=c0a817e863589f32e3aa9fa402070fb0||cspanid=||spanid=a3f088da2e3108da
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '432')||traceid=c0a817e863589f321efa9fa484c47fb0||current_time=2022-10-26 10:45:06||proc_time=0.004676s||affected_row=1||cspanid=||spanid=a3f088da2606cd2b
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||current_time=2022-10-26 10:45:06||proc_time=0.006612s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '431')||source=/root/real/gateway/common/gorm/scope.go:1034||affected_row=1||traceid=c0a817e863589f324f439fa4c34c36b0||cspanid=||spanid=a3f088da592e17f7
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||proc_time=0.001515s||traceid=c0a817e863589f32ff2f9fa44419dbb0||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||affected_row=1||cspanid=||spanid=a3f088da4dba7b0f||level=sql||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '431')
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001479s||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '431')||cspanid=||current_time=2022-10-26 10:45:06||affected_row=0||traceid=c0a817e863589f32e23e9fa422b029b0||spanid=a3f088da079143f7
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:06||affected_row=0||traceid=c0a817e863589f3232509fa42d968db0||cspanid=||spanid=a3f088da4542c292||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001708s||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '431')
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '431')||affected_row=1||traceid=c0a817e863589f32d0339fa429d9f1b0||cspanid=||level=sql||current_time=2022-10-26 10:45:06||proc_time=0.002235s||spanid=a3f088da43ea3b93
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||traceid=c0a817e863589f320b0e9fa4f1017fb0||cspanid=||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.001133s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '430')||affected_row=0||spanid=a3f088da2e4fa459
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '430')||affected_row=1||cspanid=||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||traceid=c0a817e863589f3270d59fa47a71f5b0||spanid=a3f088da0c796497||level=sql||proc_time=0.002247s
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a817e863589f32d97f9fa473fac8b0||level=sql||current_time=2022-10-26 10:45:06||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '430')||spanid=a3f088da572d92fa||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001413s||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||affected_row=1||level=sql||current_time=2022-10-26 10:45:06||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '430')||traceid=c0a817e863589f3256a29fa4678303b0||cspanid=||spanid=a3f088da5ef4e81e||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001357s
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '430')||affected_row=1||traceid=c0a817e863589f32b7659fa46a156ab0||spanid=a3f088da36d467a4||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.001985s||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||cspanid=||spanid=a3f088da760b0d22||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001017s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '429')||traceid=c0a817e863589f32a31f9fa44d8e9fb0||level=sql||current_time=2022-10-26 10:45:06||affected_row=0
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||proc_time=0.003176s||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '429')||affected_row=1||spanid=a3f088da7a3ba6f6||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||traceid=c0a817e863589f3224529fa4a780eab0||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:06||proc_time=0.001993s||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '429')||affected_row=1||traceid=c0a817e863589f328e879fa4ff01c9b0||spanid=a3f088da4829ee07||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '429')||traceid=c0a817e863589f3282959fa4bed31fb0||cspanid=||spanid=a3f088da33afd379||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||proc_time=0.001436s||affected_row=0
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||proc_time=0.001948s||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '429')||affected_row=1||spanid=a3f088da293a0c2b||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||traceid=c0a817e863589f32532c9fa4bb5389b0||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||current_time=2022-10-26 10:45:06||spanid=a3f088da55b4a4b2||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.004837s||sql=SELECT * FROM `tenant`  WHERE (is_delete='0') ORDER BY id desc LIMIT 99999 OFFSET 0||affected_row=2||traceid=c0a817e863589f328ef39fa4f25603b0||cspanid=
[INFO][2022-10-26T10:45:06.784][log.go:58] _com_mysql_success||level=sql||proc_time=0.001903s||sql=SELECT count(*) FROM `tenant`  WHERE (is_delete='0')||traceid=c0a817e863589f328ef39fa4f25603b0||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:06||affected_row=0||cspanid=||spanid=a3f088da55b4a4b2
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 99999 OFFSET 0||cspanid=||spanid=a3f0888a380704bb||proc_time=0.001669s||affected_row=4||traceid=c0a817e863589f625b7ca0ab104dc7b0
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:54||proc_time=0.001086s||affected_row=0||cspanid=||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT count(*) FROM `service_info`  WHERE (is_delete=0) LIMIT 99999 OFFSET 0||traceid=c0a817e863589f625b7ca0ab104dc7b0||spanid=a3f0888a380704bb
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '432')||affected_row=0||cspanid=||spanid=a3f0888a268447a4||level=sql||proc_time=0.002218s||traceid=c0a817e863589f62ba5ba0ab697f48b0||source=/root/real/gateway/common/gorm/scope.go:1034
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||cspanid=||spanid=a3f0888a30b95ff1||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||affected_row=1||traceid=c0a817e863589f6234e7a0ab6cffa2b0||current_time=2022-10-26 10:45:54||proc_time=0.000920s||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '432')
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||traceid=c0a817e863589f6230f9a0ab3a768bb0||cspanid=||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '432')||affected_row=0||spanid=a3f0888a25845c95||current_time=2022-10-26 10:45:54||proc_time=0.002814s
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||traceid=c0a817e863589f62f41fa0ab02070fb0||cspanid=||current_time=2022-10-26 10:45:54||proc_time=0.003955s||affected_row=1||spanid=a3f0888a2e3108da||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '432')
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '432')||affected_row=1||spanid=a3f0888a2606cd2b||proc_time=0.002157s||traceid=c0a817e863589f62c167a0ab84c47fb0||cspanid=
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '431')||affected_row=1||traceid=c0a817e863589f624148a0abc34c36b0||level=sql||current_time=2022-10-26 10:45:54||proc_time=0.001473s||cspanid=||spanid=a3f0888a592e17f7||source=/root/real/gateway/common/gorm/scope.go:1034
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||traceid=c0a817e863589f627c85a0ab4419dbb0||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '431')||affected_row=1||cspanid=||spanid=a3f0888a4dba7b0f||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001708s
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '431')||spanid=a3f0888a079143f7||proc_time=0.002357s||affected_row=0||traceid=c0a817e863589f623dbea0ab22b029b0||cspanid=
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '431')||traceid=c0a817e863589f62a58ba0ab2d968db0||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||proc_time=0.001035s||affected_row=0||cspanid=||spanid=a3f0888a4542c292
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||proc_time=0.001987s||cspanid=||spanid=a3f0888a43ea3b93||traceid=c0a817e863589f62ad71a0ab29d9f1b0||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '431')||affected_row=1
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||traceid=c0a817e863589f62a41fa0abf1017fb0||spanid=a3f0888a2e4fa459||current_time=2022-10-26 10:45:54||proc_time=0.001347s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '430')||affected_row=0||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||cspanid=
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:54||proc_time=0.001182s||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '430')||affected_row=1||traceid=c0a817e863589f625a77a0ab7a71f5b0||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||cspanid=||spanid=a3f0888a0c796497
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||cspanid=||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||proc_time=0.002091s||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '430')||affected_row=0||level=sql||traceid=c0a817e863589f62245da0ab73fac8b0||spanid=a3f0888a572d92fa
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||proc_time=0.001021s||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '430')||cspanid=||spanid=a3f0888a5ef4e81e||level=sql||traceid=c0a817e863589f62be38a0ab678303b0||affected_row=1
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:54||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '430')||affected_row=1||cspanid=||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001927s||traceid=c0a817e863589f62207ea0ab6a156ab0||spanid=a3f0888a36d467a4
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||source=/root/real/gateway/common/gorm/scope.go:1034||traceid=c0a817e863589f627b98a0ab4d8e9fb0||cspanid=||spanid=a3f0888a760b0d22||level=sql||current_time=2022-10-26 10:45:54||proc_time=0.001216s||sql=SELECT * FROM `service_tcp_rule`  WHERE (`service_tcp_rule`.`service_id` = '429')||affected_row=0
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||proc_time=0.001140s||spanid=a3f0888a7a3ba6f6||sql=SELECT * FROM `service_access_control`  WHERE (`service_access_control`.`service_id` = '429')||affected_row=1||traceid=c0a817e863589f62db1aa0aba780eab0||cspanid=
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||current_time=2022-10-26 10:45:54||cspanid=||sql=SELECT * FROM `service_http_rule`  WHERE (`service_http_rule`.`service_id` = '429')||affected_row=1||traceid=c0a817e863589f62b910a0abff01c9b0||spanid=a3f0888a4829ee07||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||proc_time=0.001480s
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||level=sql||proc_time=0.001383s||sql=SELECT * FROM `service_grpc_rule`  WHERE (`service_grpc_rule`.`service_id` = '429')||affected_row=0||cspanid=||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||traceid=c0a817e863589f6283d5a0abbed31fb0||spanid=a3f0888a33afd379
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||sql=SELECT * FROM `service_load_balance`  WHERE (`service_load_balance`.`service_id` = '429')||affected_row=1||spanid=a3f0888a293a0c2b||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||proc_time=0.001990s||level=sql||traceid=c0a817e863589f6237d4a0abbb5389b0||cspanid=
[INFO][2022-10-26T10:45:54.752][log.go:58] _com_mysql_success||proc_time=0.003542s||sql=SELECT * FROM `tenant`  WHERE (is_delete='0') ORDER BY id desc LIMIT 99999 OFFSET 0||traceid=c0a817e863589f62a676a0abf25603b0||spanid=a3f0888a55b4a4b2||level=sql||source=/root/real/gateway/common/gorm/scope.go:1034||current_time=2022-10-26 10:45:54||affected_row=2||cspanid=
